cbg,deg_t0,deg_tD,deg_t1,vulnerability,robustness,drop_depth,recovery_rate,area_loss
481990305024,0.43709627806828655,0.6551830206090434,0.87603814211012,0.21808674254075688,0.22085512150107656,-0.21808674254075688,0.22085512150107656,-0.21808674254075688
481990305025,0.2897384305835011,0.5150905432595576,0.6629778672032196,0.22535211267605648,0.147887323943662,-0.22535211267605648,0.147887323943662,-0.22535211267605648
481990306001,0.34796573875803016,0.30192719486081376,0.5867237687366167,-0.0460385438972164,0.2847965738758029,0.0460385438972164,0.2847965738758029,0.0460385438972164
481990306002,0.695190947666195,0.6746817538896748,0.6633663366336635,-0.020509193776520274,-0.011315417256011262,0.020509193776520274,-0.011315417256011262,0.020509193776520274
481990307001,0.4691635455680401,0.5642946317103621,0.7513108614232209,0.09513108614232202,0.1870162297128588,-0.09513108614232202,0.1870162297128588,-0.09513108614232202
481990307002,0.32236842105263097,0.28837719298245634,1.0,-0.03399122807017463,0.7116228070175437,0.03399122807017463,0.7116228070175437,0.03399122807017463
481990307003,0.32716049382716017,0.5353909465020577,0.7382716049382716,0.20823045267489748,0.20288065843621395,-0.20823045267489748,0.20288065843621395,-0.20823045267489748
481990308001,0.0037735849056597104,1.0,0.50566037735849,0.9962264150943403,-0.49433962264151,-0.9962264150943403,-0.49433962264151,-0.9962264150943403
481990308002,0.5517241379310345,0.5978184377199156,0.2973258268824772,0.04609429978888113,-0.3004926108374384,-0.04609429978888113,-0.3004926108374384,-0.04609429978888113
481990308003,0.4529316837009141,0.7444862829478209,0.885960193652501,0.29155459924690685,0.14147391070468007,-0.29155459924690685,0.14147391070468007,-0.29155459924690685
481990308004,0.10767160161507405,0.37281292059219373,0.42934051144010743,0.2651413189771197,0.0565275908479137,-0.2651413189771197,0.0565275908479137,-0.2651413189771197
481990308005,0.7886792452830189,0.4415094339622643,0.4452830188679249,-0.34716981132075464,0.0037735849056605986,0.34716981132075464,0.0037735849056605986,0.34716981132075464
481990308006,0.28755868544600904,0.42253521126760507,0.24765258215962405,0.13497652582159603,-0.17488262910798102,-0.13497652582159603,-0.17488262910798102,-0.13497652582159603
481990309001,0.06029106029106002,0.0,0.22765072765072736,-0.06029106029106002,0.22765072765072736,0.06029106029106002,0.22765072765072736,0.06029106029106002
481990309002,0.4845704753961635,0.5921601334445374,0.4295246038365308,0.10758965804837395,-0.16263552960800665,-0.10758965804837395,-0.16263552960800665,-0.10758965804837395
481990309003,0.3521303258145365,0.5426065162907268,0.5614035087719298,0.19047619047619024,0.018796992481203034,-0.19047619047619024,0.018796992481203034,-0.19047619047619024
481990310001,0.2646443514644352,0.2834728033472802,0.3158995815899581,0.018828451882844988,0.03242677824267792,-0.018828451882844988,0.03242677824267792,-0.018828451882844988
481990310002,0.09868421052631593,0.4328947368421052,0.45789473684210513,0.3342105263157893,0.02499999999999991,-0.3342105263157893,0.02499999999999991,-0.3342105263157893
